f: 1    g: 0    h: 1    IIB...C.BHHHC.AAD.....D.EEGGGF.....F
f: 18   g: 16   h: 2    ..II.....HHHCAA.DFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    .II......HHHCAA.DFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    II.......HHHCAA.DFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ....IIC.HHH.CAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    ....IICHHH..CAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    ..II..C..HHHCAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    .II...C..HHHCAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    II....C..HHHCAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    C...IIC.HHHF.AA.DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    C.II..C.HHH..AA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    CII...C.HHH..AA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    C...IICHHHD..AA.DF.....FEEBGGG..B...
f: 18   g: 16   h: 2    C...IICHHH.F.AA.DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    C.II..CHHH...AA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    CII...CHHH...AA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    C.II..C.HHHFAA..DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    CII...C.HHHFAA..DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    C...IICHHHDFAA..DF......EEBGGG..B...
f: 18   g: 16   h: 2    C.II..CHHHD.AA..DF.....FEEBGGG..B...
f: 18   g: 16   h: 2    CII...CHHHD.AA..DF.....FEEBGGG..B...
f: 18   g: 16   h: 2    C.II..CHHH.FAA..DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    CII...CHHH.FAA..DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    ....II..HHH.C.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ....II.HHH..C.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ....IIHHH...C.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ..II.....HHHC.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    .II......HHHC.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    II.......HHHC.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ....IIC.HHH.C.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ....IICHHH..C.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ..II..C..HHHC.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    .II...C..HHHC.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    II....C..HHHC.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C...IIC.HHHF..AADF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C.II..C.HHH...AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    CII...C.HHH...AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C...IICHHHD...AADF..B..FEEBGGG......
f: 18   g: 16   h: 2    C...IICHHH.F..AADF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C.II..CHHH....AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    CII...CHHH....AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ....II..HHH.CAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ....II.HHH..CAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ....IIHHH...CAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ..II.....HHHCAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    .II......HHHCAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    II.......HHHCAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ....IIC.HHH.CAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ....IICHHH..CAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ..II..C..HHHCAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    .II...C..HHHCAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    II....C..HHHCAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C...IIC.HHHF.AA.DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C.II..C.HHH..AA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    CII...C.HHH..AA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C...IICHHHD..AA.DF..B..FEEBGGG......
f: 18   g: 16   h: 2    C...IICHHH.F.AA.DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C.II..CHHH...AA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    CII...CHHH...AA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C.II..C.HHHFAA..DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    CII...C.HHHFAA..DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C...IICHHHDFAA..DF..B...EEBGGG......
f: 18   g: 16   h: 2    C.II..CHHHD.AA..DF..B..FEEBGGG......
f: 18   g: 16   h: 2    CII...CHHHD.AA..DF..B..FEEBGGG......
f: 18   g: 16   h: 2    C.II..CHHH.FAA..DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    CII...CHHH.FAA..DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    ...II...HHH.C.AADFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II..HHH..C.AADFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II.HHH...C.AADFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II.C.HHH.C.AADF....DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II.CHHH..C.AADF....DFEEBGGG..B...
f: 18   g: 16   h: 2    C..II.C.HHHF..AADF....D.EEBGGG..B...
f: 18   g: 16   h: 2    C..II.CHHHD...AADF.....FEEBGGG..B...
f: 18   g: 16   h: 2    C..II.CHHH.F..AADF....D.EEBGGG..B...
f: 18   g: 16   h: 2    ...II...HHH.CAA.DFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II..HHH..CAA.DFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II.HHH...CAA.DFC...DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II.C.HHH.CAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    ...II.CHHH..CAA.DF....DFEEBGGG..B...
f: 18   g: 16   h: 2    C..II.C.HHHF.AA.DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    C..II.CHHHD..AA.DF.....FEEBGGG..B...
f: 18   g: 16   h: 2    C..II.CHHH.F.AA.DF....D.EEBGGG..B...
f: 18   g: 16   h: 2    C..II.CHHHDFAA..DF......EEBGGG..B...
f: 18   g: 16   h: 2    ...II...HHH.C.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II..HHH..C.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II.HHH...C.AADFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II.C.HHH.C.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II.CHHH..C.AADF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C..II.C.HHHF..AADF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C..II.CHHHD...AADF..B..FEEBGGG......
f: 18   g: 16   h: 2    C..II.CHHH.F..AADF..B.D.EEBGGG......
f: 18   g: 16   h: 2    ...II...HHH.CAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II..HHH..CAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II.HHH...CAA.DFC.B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II.C.HHH.CAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    ...II.CHHH..CAA.DF..B.DFEEBGGG......
f: 18   g: 16   h: 2    C..II.C.HHHF.AA.DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C..II.CHHHD..AA.DF..B..FEEBGGG......
f: 18   g: 16   h: 2    C..II.CHHH.F.AA.DF..B.D.EEBGGG......
f: 18   g: 16   h: 2    C..II.CHHHDFAA..DF..B...EEBGGG......
f: 18   g: 16   h: 2    C..IIFC.HHHFAAB.D...B.D.EEGGG.......
f: 18   g: 16   h: 2    C.II.FC.HHHFAAB.D...B.D.EE.GGG......
f: 18   g: 16   h: 2    CII..FC.HHHFAAB.D...B.D.EE.GGG......
f: 18   g: 16   h: 2    C..IIFCHHHDFAAB.D...B....EEGGG......
f: 18   g: 16   h: 2    C.II.FCHHH.FAAB.D...B.D..EEGGG......
f: 18   g: 16   h: 2    CII..FCHHH.FAAB.D...B.D..EEGGG......
f: 18   g: 16   h: 2    CII..FC.HHHFAAB.D...B.D..EEGGG......
f: 18   g: 16   h: 2    C..IIFCHHH.FAAB.D...B.D.EEGGG.......
f: 18   g: 16   h: 2    C..IIFCHHHDFAAB.D...B...EE.GGG......
f: 18   g: 16   h: 2    C.II.FCHHH.FAAB.D...B.D.EE.GGG......
f: 18   g: 16   h: 2    CII..FCHHH.FAAB.D...B.D.EE.GGG......
f: 18   g: 16   h: 2    C.II.FCHHHDFAAB.D...B....EEGGG......
f: 18   g: 16   h: 2    CII..FCHHHDFAAB.D...B....EEGGG......
f: 18   g: 17   h: 1    ...IIF..HHHFC.AAD.C...D.EEBGGG..B...
f: 18   g: 17   h: 1    ...IIFC.HHHFC.AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFC.HHHF.AA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHH.F..AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C.II.FC.HHHF..AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    CII..FC.HHHF..AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFC.HHHF..AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF..HHHFCAA.D.C...D.EEBGGG..B...
f: 18   g: 17   h: 1    ...IIFC.HHHFCAA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHH.F.AA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C.II.FC.HHHF.AA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    CII..FC.HHHF.AA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFC.HHHF.AA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    C..IIFCHHHDFAA..D.......EEBGGG..B...
f: 18   g: 17   h: 1    C.II.FCHHH.FAA..D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    CII..FCHHH.FAA..D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    CII..FC.HHHFAA..D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C.II.FC.HHHFAA..D...B.D.EEBGGG......
f: 18   g: 17   h: 1    CII..FC.HHHFAA..D...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF.HHH.FC.AAD.C...D.EEBGGG..B...
f: 18   g: 17   h: 1    ...IIFCHHH.FC.AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHHDF..AAD.......EEBGGG..B...
f: 18   g: 17   h: 1    C.II.FCHHH.F..AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    CII..FCHHH.F..AAD.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHH.F..AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF.HHH.FCAA.D.C...D.EEBGGG..B...
f: 18   g: 17   h: 1    ...IIFCHHH.FCAA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHHDF.AA.D.......EEBGGG..B...
f: 18   g: 17   h: 1    C.II.FCHHH.F.AA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    CII..FCHHH.F.AA.D.....D.EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHH.F.AA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    C.II.FCHHHDFAA..D.......EEBGGG..B...
f: 18   g: 17   h: 1    CII..FCHHHDFAA..D.......EEBGGG..B...
f: 18   g: 17   h: 1    C..IIFCHHHDFAA..D...B...EEBGGG......
f: 18   g: 17   h: 1    C.II.FCHHH.FAA..D...B.D.EEBGGG......
f: 18   g: 17   h: 1    CII..FCHHH.FAA..D...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF..HHHFC.AAD.C.B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIFC.HHHFC.AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    C.II.FC.HHHF..AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    CII..FC.HHHF..AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF..HHHFCAA.D.C.B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIFC.HHHFCAA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    C.II.FC.HHHF.AA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    CII..FC.HHHF.AA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF.HHH.FC.AAD.C.B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIFCHHH.FC.AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    C..IIFCHHHDF..AAD...B...EEBGGG......
f: 18   g: 17   h: 1    C.II.FCHHH.F..AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    CII..FCHHH.F..AAD...B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIF.HHH.FCAA.D.C.B.D.EEBGGG......
f: 18   g: 17   h: 1    ...IIFCHHH.FCAA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    C..IIFCHHHDF.AA.D...B...EEBGGG......
f: 18   g: 17   h: 1    C.II.FCHHH.F.AA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    CII..FCHHH.F.AA.D...B.D.EEBGGG......
f: 18   g: 17   h: 1    C.II.FCHHHDFAA..D...B...EEBGGG......
f: 18   g: 17   h: 1    CII..FCHHHDFAA..D...B...EEBGGG......
f: 18   g: 16   h: 2    C.IID.CHHHD.AAB..F..B..FEE.GGG......
f: 18   g: 16   h: 2    C.IID.CHHHDFAAB..F..B....EEGGG......
f: 18   g: 16   h: 2    CII.D.CHHHD.AAB..F..B..F.EEGGG......
f: 18   g: 16   h: 2    CII.D.CHHHD.AAB..F..B..FEE.GGG......
f: 18   g: 16   h: 2    CII.D.CHHHDFAAB..F..B....EEGGG......
f: 18   g: 17   h: 1    C.IID.CHHHD....AAF.....FEEBGGG..B...
f: 18   g: 17   h: 1    C.IID.CHHHD...AA.F.....FEEBGGG..B...
f: 18   g: 17   h: 1    C.IID.CHHHD..AA..F.....FEEBGGG..B...
f: 18   g: 17   h: 1    C.IID.CHHHDFAA...F......EEBGGG..B...
f: 18   g: 17   h: 1    CII.D.CHHHD.AA...F.....FEEBGGG..B...
f: 18   g: 17   h: 1    C.IID.CHHHD.AA...F..B..FEEBGGG......
f: 18   g: 17   h: 1    CII.D.CHHHD....AAF.....FEEBGGG..B...
f: 18   g: 17   h: 1    CII.D.CHHHD...AA.F.....FEEBGGG..B...
f: 18   g: 17   h: 1    CII.D.CHHHD..AA..F.....FEEBGGG..B...
f: 18   g: 17   h: 1    CII.D.CHHHDFAA...F......EEBGGG..B...
f: 18   g: 17   h: 1    CII.D.CHHHD.AA...F..B..FEEBGGG......
f: 18   g: 17   h: 1    C.IID.CHHHD....AAF..B..FEEBGGG......
f: 18   g: 17   h: 1    C.IID.CHHHD...AA.F..B..FEEBGGG......
f: 18   g: 17   h: 1    C.IID.CHHHD..AA..F..B..FEEBGGG......
f: 18   g: 17   h: 1    C.IID.CHHHDFAA...F..B...EEBGGG......
f: 18   g: 17   h: 1    CII.D.CHHHD....AAF..B..FEEBGGG......
f: 18   g: 17   h: 1    CII.D.CHHHD...AA.F..B..FEEBGGG......
f: 18   g: 17   h: 1    CII.D.CHHHD..AA..F..B..FEEBGGG......
f: 18   g: 17   h: 1    CII.D.CHHHDFAA...F..B...EEBGGG......
f: 18   g: 17   h: 1    C.IIDFCHHHDFAAB.....B...EE.GGG......
f: 18   g: 17   h: 1    CII.DFCHHHDFAAB.....B....EEGGG......
f: 18   g: 17   h: 1    CII.DFCHHHDFAAB.....B...EE.GGG......
f: 18   g: 18   h: 0    C.IIDFCHHHDF....AA......EEBGGG..B...
