f: 1.5  g: 0    h: 1.5  IJBBCCIJDDL.IJAAL.EEK.L...KFF..GGHH.
f: 27.5 g: 26   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L..JAAL.IJEEL.IJFF..IGGHH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF..GGHH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF...GG.HH
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 28.5 g: 27   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF...GGHH.
f: 28.5 g: 27   h: 1.5  BBK.CCDDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 28.5 g: 27   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GG.HH.
f: 28.5 g: 27   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GG..HH
f: 28.5 g: 27   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 28.5 g: 27   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJ.FF.GGHH..
f: 28.5 g: 27   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GG.HH.
f: 28.5 g: 27   h: 1.5  BBK.CCDDK.L.IJAAL.IJEEL.IJFF..GGHH..
f: 28.5 g: 27   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF...GGHH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK....JAAL.IJEEL.IJFFL.IGGHH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL..GG.HH
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GG.HH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK.L.IJAAL.IJEEL.IJFF..GGHH..
f: 28.5 g: 27   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL.GG..HH
f: 28.5 g: 27   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL..GGHH.
f: 28.5 g: 27   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL.GG.HH.
f: 28.5 g: 27   h: 1.5  BBK.CCDDK...IJAAL.IJEEL.IJFFL.GGHH..
f: 28.5 g: 27   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL..GGHH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL.GG.HH.
f: 28.5 g: 27   h: 1.5  BBKCC.DDK...IJAAL.IJEEL.IJFFL.GGHH..
f: 28.5 g: 28   h: 0.5  BBK.CCDDK...IJAA..IJEEL.IJFFL.GGHHL.
f: 28.5 g: 28   h: 0.5  BBKCC.DDK...IJAA..IJEEL.IJFFL.GGHHL.
f: 29.0 g: 29   h: 0.0  BBK.CCDDK...IJ..AAIJEEL.IJFFL.GGHHL.
